date,open,high,low,close,volume
2010-04-16,3.9722,3.9883,3.8343,3.9217,191773600
2010-04-19,3.8918,3.9148,3.7723,3.9033,109449200
2010-04-20,3.9309,3.9722,3.8665,3.9171,67818800
2010-04-21,3.9378,3.9424,3.7700,3.8159,89590800
2010-04-22,3.7539,3.8435,3.7010,3.8320,65693200
2010-04-23,3.8205,3.8297,3.7125,3.7792,75291600
2010-04-26,3.7837,3.8619,3.7769,3.8159,49109200
2010-04-27,3.7883,3.8274,3.6964,3.7079,60670400
2010-04-28,3.7056,3.7677,3.6389,3.7148,67216400
2010-04-29,3.7263,3.8320,3.6711,3.8274,98712800
2010-04-30,3.7815,3.7883,3.6090,3.6113,106804800
2010-05-03,3.6297,3.6504,3.5171,3.5723,107897200
2010-05-04,3.5171,3.5240,3.3401,3.3907,131137600
2010-05-05,3.3217,3.4182,3.2918,3.3332,133084000
2010-05-06,3.3102,3.3792,2.9976,3.2642,100288800
2010-05-07,3.2941,3.2941,3.0941,3.2091,115371200
2010-05-10,3.4022,3.4435,3.3102,3.3470,97915600
2010-05-11,3.3148,3.3769,3.2849,3.3102,82912400
2010-05-12,3.3332,3.3930,3.3125,3.3746,90123600
2010-05-13,3.3608,3.5148,3.3355,3.3677,125200000
2010-05-14,3.1401,3.1493,2.8964,2.9792,249306800
2010-05-17,2.9838,3.0229,2.8918,2.9861,85606000
2010-05-18,3.0114,3.0298,2.8711,2.8872,67411200
2010-05-19,2.8734,2.9378,2.8528,2.9332,82652000
2010-05-20,2.8482,2.9332,2.7608,2.8642,112913600
2010-05-21,2.7815,3.0056,2.7815,2.9263,106960000
2010-05-24,2.9171,2.9516,2.8321,2.8413,66456400
2010-05-25,2.7516,2.9309,2.7240,2.9171,96665200
2010-05-26,3.0344,3.0918,2.9217,2.9309,99502800
2010-05-27,3.0045,3.1033,2.9976,3.1033,71356000
2010-05-28,3.0987,3.0987,2.9746,3.0206,54511600
2010-06-01,2.9792,3.0137,2.8895,2.8918,52749200
2010-06-02,2.8964,2.9275,2.8769,2.9240,64908800
2010-06-03,2.8642,2.9263,2.8551,2.9194,58636000
2010-06-04,2.8344,2.8849,2.7654,2.7803,67145600
2010-06-07,2.7930,2.8114,2.6321,2.6441,57724800
2010-06-08,2.6309,2.6321,2.5033,2.5700,96763600
2010-06-09,2.5838,2.6528,2.4987,2.5079,69715200
2010-06-10,2.5585,2.6206,2.5516,2.6091,61176800
2010-06-11,2.5815,2.6792,2.5746,2.6689,44210400
2010-06-14,2.7079,2.7125,2.6045,2.6114,37508000
2010-06-15,2.6413,2.7539,2.6367,2.7407,52863200
2010-06-16,2.7217,2.7470,2.6689,2.7056,36648000
2010-06-17,2.7999,2.8160,2.7033,2.8091,85906800
2010-06-18,2.8252,2.8619,2.8045,2.8275,93283200
2010-06-21,2.8872,2.8941,2.7355,2.7608,57983600
2010-06-22,2.7953,2.8298,2.6436,2.6574,81816400
2010-06-23,2.6826,2.7148,2.6068,2.6872,61406000
2010-06-24,2.6712,2.6849,2.5447,2.5539,72502800
2010-06-25,2.5723,2.5746,2.5056,2.5470,50722000
2010-06-28,2.5654,2.5884,2.5056,2.5516,37200800
2010-06-29,2.4964,2.4987,2.3930,2.4091,66080800
2010-06-30,2.4137,2.4390,2.3467,2.3470,62307200
2010-07-01,2.3539,2.4022,2.2827,2.3861,73700800
2010-07-02,2.3953,2.3999,2.2758,2.3562,73709600
2010-07-06,2.3470,2.4229,2.3102,2.3309,71202000
2010-07-07,2.3401,2.4574,2.3355,2.4436,60841200
2010-07-08,2.4597,2.4620,2.3401,2.3700,78327200
2010-07-09,2.3815,2.3953,2.3493,2.3792,57151600
2010-07-12,2.3792,2.4528,2.3769,2.4229,56539600
2010-07-13,2.4620,2.5263,2.4482,2.5102,72331600
2010-07-14,2.6206,2.6390,2.4987,2.5355,135566400
2010-07-15,2.5378,2.5401,2.4344,2.4643,95308800
2010-07-16,2.4643,2.4712,2.3011,2.3102,128860400
2010-07-19,2.3424,2.4137,2.3263,2.4045,79844000
2010-07-20,2.3424,2.4781,2.3217,2.4643,116098800
2010-07-21,2.4873,2.4896,2.3608,2.3838,62494000
2010-07-22,2.4091,2.4482,2.3953,2.4229,46261200
2010-07-23,2.4206,2.4229,2.3585,2.3815,81760400
2010-07-26,2.3746,2.4344,2.3378,2.4252,68354800
2010-07-27,2.4321,2.4367,2.3746,2.4045,68347200
2010-07-28,2.3654,2.4068,2.3217,2.3286,132080800
2010-07-29,2.1608,2.2068,2.0850,2.0988,266447600
2010-07-30,2.0827,2.1493,2.0505,2.1126,98428800
2010-08-02,2.1493,2.1585,2.1011,2.1103,91702000
2010-08-03,2.0942,2.0965,2.0390,2.0551,95544400
2010-08-04,2.0735,2.1493,2.0643,2.1424,85549600
2010-08-05,2.1493,2.1746,2.1103,2.1700,80050400
2010-08-06,2.1608,2.2183,2.1424,2.1953,73990400
2010-08-09,2.2183,2.2206,2.1620,2.2160,46645600
2010-08-10,2.1792,2.1838,2.1149,2.1246,77256000
2010-08-11,2.0804,2.0804,2.0344,2.0419,79614800
2010-08-12,2.0045,2.1057,1.9884,2.0599,134358400
2010-08-13,2.1263,2.1884,2.1218,2.1585,179739200
2010-08-16,2.1286,2.1723,2.0758,2.1034,81400800
2010-08-17,2.1240,2.1700,2.1034,2.1309,48122400
2010-08-18,2.1240,2.1608,2.1103,2.1424,35292000
2010-08-19,2.1654,2.2781,2.1539,2.2712,161510000
2010-08-20,2.2551,2.3470,2.2528,2.2919,130530800
2010-08-23,2.2988,2.3562,2.2505,2.2574,74862000
2010-08-24,2.1838,2.2574,2.1792,2.2344,64133200
2010-08-25,2.2091,2.2988,2.1976,2.2804,75753200
2010-08-26,2.3102,2.3355,2.2528,2.2528,65759600
2010-08-27,2.2666,2.3447,2.2091,2.3263,106041600
2010-08-30,2.2988,2.3171,2.2160,2.2160,60280400
2010-08-31,2.1838,2.2528,2.1378,2.1436,93148800
2010-09-01,2.1769,2.2045,2.1482,2.1611,85144000
2010-09-02,2.1677,2.2068,2.1470,2.1999,59629200
2010-09-03,2.2528,2.2827,2.2252,2.2755,56648400
2010-09-07,2.2689,2.3493,2.2643,2.2965,89982000
2010-09-08,2.3011,2.3884,2.2758,2.3723,122415600
2010-09-09,2.4022,2.4045,2.3102,2.3401,69774800
2010-09-10,2.3562,2.3631,2.2942,2.3148,60929200
2010-09-13,2.3562,2.4758,2.3551,2.4459,101579200
2010-09-14,2.4252,2.4551,2.4022,2.4229,69853600
2010-09-15,2.3999,2.4298,2.3677,2.4275,55557200
2010-09-16,2.3953,2.4505,2.3953,2.4286,36528000
2010-09-17,2.4528,2.4551,2.4183,2.4252,41688400
2010-09-20,2.4252,2.4712,2.4022,2.4619,44316800
2010-09-21,2.4482,2.6367,2.4482,2.5953,177962400
2010-09-22,2.5861,2.6413,2.5700,2.6183,99999600
2010-09-23,2.6482,2.7539,2.6252,2.6712,124087200
2010-09-24,2.7309,2.8275,2.7102,2.8183,108697600
2010-09-27,2.8390,2.8413,2.7217,2.7574,99950400
2010-09-28,2.7608,2.7907,2.7033,2.7518,72319200
2010-09-29,2.7263,2.8114,2.7010,2.7309,97490400
2010-09-30,2.7654,2.7970,2.6620,2.6854,78763200
2010-10-01,2.7240,2.7286,2.5884,2.6091,99912000
2010-10-04,2.5838,2.6275,2.5309,2.5838,74950000
2010-10-05,2.6390,2.6436,2.5953,2.6022,75358800
2010-10-06,2.6022,2.6137,2.4528,2.4781,105760400
2010-10-07,2.4896,2.4918,2.3861,2.4597,76148800
2010-10-08,2.4505,2.5171,2.4160,2.4964,70693200
2010-10-11,2.5079,2.5286,2.4735,2.4850,44268000
2010-10-12,2.4643,2.5447,2.4436,2.5321,60520800
2010-10-13,2.5746,2.6436,2.5470,2.6068,96873200
2010-10-14,2.6091,2.6137,2.5539,2.5654,59917200
2010-10-15,2.6068,2.6367,2.5654,2.5952,63994000
2010-10-18,2.5976,2.6229,2.5516,2.6114,44815600
2010-10-19,2.5539,2.6137,2.5332,2.5947,86613600
2010-10-20,2.5976,2.6666,2.5516,2.5953,76353200
2010-10-21,2.5976,2.6022,2.5102,2.5493,101442800
2010-10-22,2.5654,2.7332,2.5378,2.7125,132267600
2010-10-25,2.7332,2.7574,2.7079,2.7378,67313600
2010-10-26,2.7056,2.7700,2.6826,2.7286,67524800
2010-10-27,2.7033,2.7769,2.6964,2.7677,49679600
2010-10-28,2.8045,2.8137,2.7447,2.7700,70444800
2010-10-29,2.7654,2.7930,2.7355,2.7632,55466400
2010-11-01,2.7815,2.8252,2.7447,2.7677,47392000
2010-11-02,2.7792,2.8711,2.7631,2.8240,58103600
2010-11-03,2.8436,2.8642,2.7700,2.8459,67174800
2010-11-04,2.8734,2.9033,2.8459,2.8505,70001600
2010-11-05,2.8712,2.9240,2.8574,2.8976,73511600
2010-11-08,2.8964,2.9355,2.8734,2.9096,60515600
2010-11-09,2.9102,2.9332,2.8780,2.8941,63396400
2010-11-10,2.9148,2.9286,2.8734,2.9286,52101600
2010-11-11,2.8597,2.9470,2.8206,2.8990,108998000
2010-11-12,3.0091,3.1447,2.9953,3.0481,214256000
2010-11-15,3.0436,3.1056,3.0045,3.0115,73354800
2010-11-16,2.9608,3.0022,2.9171,2.9223,73935600
2010-11-17,2.9194,3.0045,2.8918,2.9700,55176400
2010-11-18,3.0091,3.0918,3.0091,3.0619,99312000
2010-11-19,3.0550,3.1723,3.0504,3.1612,71648400
2010-11-22,3.1401,3.1815,3.1125,3.1631,46266800
2010-11-23,3.1263,3.1585,3.0665,3.0895,45783200
2010-11-24,3.1217,3.1769,3.1194,3.1654,39778400
2010-11-26,3.1631,3.1815,3.1263,3.1263,14310400
2010-11-29,3.1125,3.1723,3.0987,3.1608,46819200
2010-11-30,3.1125,3.1447,3.0711,3.1284,72093600
2010-12-01,3.1907,3.2861,3.1861,3.2665,62653600
2010-12-02,3.2665,3.3263,3.2642,3.3056,52931600
2010-12-03,3.2895,3.3999,3.2826,3.3999,60604400
2010-12-06,3.4114,3.4182,3.3217,3.3361,43842400
2010-12-07,3.4137,3.5240,3.4068,3.4435,102681200
2010-12-08,3.4389,3.5102,3.4137,3.4734,61325200
2010-12-09,3.3907,3.4389,3.3424,3.4165,94240800
2010-12-10,3.4159,3.4688,3.4068,3.4361,45190000
2010-12-13,3.4504,3.4573,3.3401,3.3489,60910800
2010-12-14,3.4137,3.4757,3.3493,3.3545,75516000
2010-12-15,3.3608,3.4022,3.2757,3.2803,62417600
2010-12-16,3.3148,3.3332,3.2757,3.2843,63187200
2010-12-17,3.2872,3.3217,3.2481,3.3033,59315600
2010-12-20,3.3148,3.3309,3.2872,3.2895,34408800
2010-12-21,3.3217,3.4182,3.3194,3.4182,46695200
2010-12-22,3.4114,3.4596,3.3792,3.4550,47798800
2010-12-23,3.4550,3.4550,3.4159,3.4297,27378400
2010-12-27,3.4205,3.4734,3.3585,3.4481,25550000
2010-12-28,3.4481,3.4711,3.4137,3.4343,19426000
2010-12-29,3.4320,3.4596,3.4022,3.4343,17766000
2010-12-30,3.4297,3.4665,3.4182,3.4458,17448800
2010-12-31,3.4481,3.5447,3.4435,3.5401,39125200
2011-01-03,3.5677,3.6711,3.5631,3.6366,81744800
2011-01-04,3.6435,3.6596,3.5447,3.6251,65138400
2011-01-05,3.6918,3.9079,3.6550,3.9033,142821600
2011-01-06,4.0044,4.4458,3.9929,4.4435,349331200
2011-01-07,4.3934,4.5814,4.2941,4.5676,257998400
2011-01-10,4.4849,4.7515,4.4504,4.7426,175034800
2011-01-11,4.8067,4.8527,4.5676,4.6688,271108800
2011-01-12,4.6711,5.3722,4.6550,5.3682,343189600
2011-01-13,5.3101,5.4802,5.1446,5.3768,269519200
2011-01-14,5.2848,5.5124,5.2527,5.4228,159535200
2011-01-18,5.3492,5.3860,5.1653,5.2952,181334800
2011-01-19,5.2986,5.4251,5.1400,5.1515,119789600
2011-01-20,5.1009,5.1860,5.0090,5.1559,111140800
2011-01-21,5.2113,5.2848,5.0986,5.1076,73924400
2011-01-24,5.3423,5.7584,5.2825,5.6848,205690000
2011-01-25,5.6595,5.7193,5.4733,5.5101,108685600
2011-01-26,5.5676,5.7469,5.5285,5.6411,107466000
2011-01-27,5.7216,5.7354,5.5170,5.6253,65739600
2011-01-28,5.6388,5.7331,5.3331,5.4618,109479600
2011-01-31,5.4710,5.5745,5.3814,5.4986,75016000
2011-02-01,5.5469,5.6664,5.5101,5.6251,65410400
2011-02-02,5.5929,6.0158,5.5929,5.8802,160661600
2011-02-03,5.8894,5.8894,5.6434,5.7687,103077600
2011-02-04,5.8503,5.9469,5.8273,5.9009,87290000
2011-02-07,5.8204,5.8457,5.6342,5.6552,93423600
2011-02-08,5.6618,5.6975,5.4618,5.4876,107658400
2011-02-09,5.5078,5.5630,5.2550,5.3538,127752000
2011-02-10,5.2347,5.3354,5.1952,5.2458,104235200
2011-02-11,5.2274,5.5653,5.1423,5.3952,135927600
2011-02-14,5.4595,5.6319,5.2917,5.3124,128782800
2011-02-15,5.3216,5.3400,5.1607,5.1837,88698000
2011-02-16,5.2527,5.4503,5.2343,5.3745,131836400
2011-02-17,5.2228,5.9791,5.1975,5.9032,347009600
2011-02-18,5.8710,5.9653,5.7998,5.8917,139441200
2011-02-22,5.6986,5.7147,5.3170,5.3354,139664800
2011-02-23,5.3354,5.3860,5.0067,5.0825,149160400
2011-02-24,5.1078,5.2963,5.0711,5.2067,124612000
2011-02-25,5.3469,5.4021,5.2733,5.3147,77565200
2011-02-28,5.4021,5.4044,5.0894,5.2090,90369600
2011-03-01,5.2182,5.2848,4.9768,4.9768,98844800
2011-03-02,4.9699,5.0642,4.6550,4.7699,171814000
2011-03-03,4.8803,4.9078,4.6527,4.7975,159370400
2011-03-04,4.8021,4.8504,4.7193,4.7711,95976000
2011-03-07,4.8067,4.8228,4.5860,4.7055,101914000
2011-03-08,4.7561,4.7814,4.3952,4.4941,194718400
2011-03-09,4.4803,4.5239,4.3607,4.3998,131897600
2011-03-10,4.2987,4.3309,4.1148,4.1194,172273600
2011-03-11,4.1527,4.2642,4.0596,4.1493,148683200
2011-03-14,4.1814,4.2872,4.1148,4.1837,100336000
2011-03-15,3.9791,4.1286,3.9102,4.0596,125628000
2011-03-16,4.0228,4.2182,3.9768,4.0297,147652000
2011-03-17,4.1378,4.1447,3.9539,4.1056,123851600
2011-03-18,4.1700,4.1837,4.0458,4.0504,88696000
2011-03-21,4.1378,4.1791,4.0412,4.0826,75183200
2011-03-22,4.0711,4.1102,3.9929,4.0102,71833200
2011-03-23,4.0044,4.1056,3.9171,4.0941,78239600
2011-03-24,4.1814,4.4711,4.1722,4.4205,178059200
2011-03-25,4.4596,4.4699,4.2757,4.2826,119639200
2011-03-28,4.3837,4.5148,4.3446,4.4412,120428400
2011-03-29,4.4412,4.4573,4.3469,4.4067,71576400
2011-03-30,4.4412,4.4596,4.1860,4.2412,117632000
2011-03-31,4.2481,4.2941,4.1653,4.2435,65511200
2011-04-01,4.2987,4.3033,4.1263,4.1837,85007200
2011-04-04,4.1837,4.1952,4.0044,4.0343,92432800
2011-04-05,4.0941,4.1263,4.0320,4.0412,82107600
2011-04-06,4.0711,4.0757,3.9791,4.0136,85698400
2011-04-07,4.0228,4.1860,4.0067,4.1607,102120800
2011-04-08,4.1929,4.1929,4.0228,4.0343,74655200
2011-04-11,4.0504,4.0711,3.9378,3.9814,54620800
2011-04-12,3.9424,4.0205,3.8688,3.9929,84075600
2011-04-13,4.0343,4.1079,3.9837,4.0826,74958800
2011-04-14,4.0458,4.2573,4.0228,4.2550,125470400
2011-04-15,4.2228,4.3538,4.2021,4.3010,96972000
2011-04-18,4.1998,4.2274,4.0918,4.1584,74358400
2011-04-19,4.1607,4.1768,4.0297,4.1424,65986000
2011-04-20,4.2941,4.3561,4.1998,4.2688,65051600
2011-04-21,4.3148,4.3412,4.2481,4.2573,42130000
2011-04-25,4.2757,4.3952,4.2734,4.3240,61961200
2011-04-26,4.3607,4.4805,4.3171,4.4366,67600000
2011-04-27,4.4596,4.4596,4.3446,4.4366,45000400
2011-04-28,4.4366,4.5745,4.3860,4.4849,68400000
2011-04-29,4.5148,4.6987,4.5079,4.5975,83600000
2011-05-02,4.6941,4.6964,4.5125,4.5354,61382400
2011-05-03,4.4826,4.4964,4.2642,4.3194,80800000
2011-05-04,4.3332,4.3814,4.2067,4.2872,63935600
2011-05-05,4.2527,4.3400,4.1952,4.2895,54400000
2011-05-06,4.3791,4.4826,4.3446,4.4412,84108000
2011-05-09,4.4550,4.5630,4.4435,4.5400,70632800
2011-05-10,4.5768,4.5814,4.5010,4.5469,69097600
2011-05-11,4.5699,4.6159,4.5056,4.5676,61600000
2011-05-12,4.5515,4.7170,4.5400,4.7124,122400000
2011-05-13,4.4136,4.4251,4.1653,4.1975,202519200
2011-05-16,4.1860,4.1952,4.0665,4.0690,72818800
2011-05-17,4.0550,4.0573,3.9355,4.0527,142036400
2011-05-18,4.0688,4.1814,4.0550,4.1470,65884400
2011-05-19,4.1791,4.1814,4.0251,4.0872,65088400
2011-05-20,4.0780,4.1676,4.0596,4.1584,57582000
2011-05-23,4.0987,4.1837,4.0458,4.1538,58800000
2011-05-24,4.1745,4.3377,4.1630,4.1702,72037200
2011-05-25,4.1493,4.2481,4.1079,4.2205,54531200
2011-05-26,4.2205,4.3630,4.2090,4.3263,70643600
2011-05-27,4.3446,4.4897,4.3400,4.4826,65882400
2011-05-31,4.5699,4.6090,4.4596,4.6067,120071600
2011-06-01,4.5860,4.5929,4.3906,4.3998,76220800
2011-06-02,4.4067,4.4389,4.3263,4.3780,60759200
2011-06-03,4.3286,4.3676,4.2228,4.2435,54930000
2011-06-06,4.2274,4.2757,4.1493,4.1538,43598800
2011-06-07,4.1860,4.2090,4.1332,4.1516,43395600
2011-06-08,4.1309,4.1561,4.0067,4.0389,56928800
2011-06-09,4.0366,4.0458,3.8481,3.9929,74163200
2011-06-10,3.9998,4.0240,3.9033,3.9355,49354800
2011-06-13,3.9355,3.9860,3.8803,3.9067,57476000
2011-06-14,3.9424,4.0274,3.9240,3.9401,53457600
2011-06-15,3.8872,3.9102,3.7746,3.8550,93591600
2011-06-16,3.8573,3.9165,3.6665,3.7217,102490800
2011-06-17,3.7654,3.7677,3.5194,3.6332,146788400
2011-06-20,3.6021,3.6780,3.5631,3.5907,74596000
2011-06-21,3.6044,3.6964,3.5700,3.6688,70427600
2011-06-22,3.6435,3.6918,3.6113,3.6182,65172000
2011-06-23,3.5723,3.7507,3.5401,3.7263,74402400
2011-06-24,3.7079,3.7401,3.5953,3.6182,52905200
2011-06-27,3.6182,3.6412,3.4159,3.5424,114215200
2011-06-28,3.5424,3.6044,3.5171,3.5631,69220000
2011-06-29,3.5861,3.6550,3.4619,3.6182,96054400
2011-06-30,3.6274,3.7033,3.5723,3.6631,65230000
2011-07-01,3.6642,3.7263,3.5907,3.7113,54080400
2011-07-05,3.7079,3.7424,3.6182,3.6504,53529600
2011-07-06,3.6481,3.6550,3.5585,3.6021,52958000
2011-07-07,3.6205,3.6389,3.5516,3.6148,98613600
2011-07-08,3.5654,3.5907,3.5171,3.5470,61951600
2011-07-11,3.4803,3.4941,3.4137,3.4228,71438800
2011-07-12,3.4068,3.4389,3.3194,3.3769,86760400
2011-07-13,3.4228,3.4458,3.3378,3.3700,63436800
2011-07-14,3.3838,3.4045,3.2206,3.2366,108899600
2011-07-15,3.2550,3.2757,3.1746,3.2412,82773600
2011-07-18,3.2160,3.2343,3.1309,3.1711,81820000
2011-07-19,3.1815,3.2757,3.1815,3.2691,60222400
2011-07-20,3.2803,3.2987,3.2183,3.2275,66295600
2011-07-21,3.2320,3.4022,3.1838,3.3792,114342000
2011-07-22,3.4090,3.4596,3.3654,3.4481,73719200
2011-07-25,3.3953,3.4091,3.3447,3.3930,56692000
2011-07-26,3.2964,3.3792,3.2619,3.3102,69827600
2011-07-27,3.2642,3.2803,3.1769,3.1849,65221200
2011-07-28,3.1746,3.2458,3.1240,3.1792,64817600
2011-07-29,3.1470,3.2091,3.1309,3.1792,67765600
2011-08-01,3.2527,3.3585,3.2252,3.3493,101962000
2011-08-02,3.3263,3.5355,3.3148,3.3148,135643200
2011-08-03,3.3217,3.4159,3.2895,3.4045,76523600
2011-08-04,3.3424,3.3424,3.0803,3.0803,97973200
2011-08-05,3.1516,3.1907,2.8964,2.9769,127058800
2011-08-08,2.8321,2.9332,2.7240,2.7424,108418000
2011-08-09,2.7953,2.9769,2.7585,2.9723,132983200
2011-08-10,2.8849,2.9677,2.8206,2.8367,114005200
2011-08-11,2.8367,3.1240,2.8367,3.0826,107879200
2011-08-12,3.4114,3.4159,2.9125,2.9608,319578400
2011-08-15,2.9907,3.0803,2.9746,3.0734,86415200
2011-08-16,3.0390,3.0803,2.9309,2.9861,71686800
2011-08-17,2.9953,3.0458,2.9056,2.9447,55332800
2011-08-18,2.8114,2.8390,2.7125,2.7447,80256400
2011-08-19,2.6987,2.8485,2.6780,2.6964,76133200
2011-08-22,2.7718,2.8045,2.7137,2.7447,61187600
2011-08-23,2.8114,3.0436,2.8068,3.0413,93831200
2011-08-24,3.0344,3.0436,2.9194,2.9976,68750000
2011-08-25,2.9378,2.9907,2.8642,2.8688,69096800
2011-08-26,2.8574,3.0206,2.8068,2.9907,73266000
2011-08-29,3.0757,3.0826,3.0045,3.0711,60152800
2011-08-30,3.0504,3.1700,3.0298,3.1447,68476000
2011-08-31,3.1677,3.1999,3.0344,3.0596,70580800
2011-09-01,3.1010,3.1677,3.0504,3.0527,76231200
2011-09-02,2.9838,3.0252,2.9470,2.9700,47135600
2011-09-06,2.8734,3.0367,2.8459,3.0298,69624800
2011-09-07,3.2757,3.3654,3.1861,3.2757,160662000
2011-09-08,3.2435,3.3217,3.2068,3.2596,88016400
2011-09-09,3.2320,3.3194,3.1631,3.1907,86982800
2011-09-12,3.2527,3.2941,3.1470,3.2665,91648000
2011-09-13,3.2941,3.3562,3.2435,3.3401,85383600
2011-09-14,3.4274,3.5562,3.4251,3.5125,154719200
2011-09-15,3.5907,3.6090,3.5309,3.5619,75290800
2011-09-16,3.5700,3.7010,3.5355,3.5539,139158800
2011-09-19,3.4941,3.5194,3.3907,3.4803,96820400
2011-09-20,3.5240,3.5378,3.3746,3.3907,79243600
2011-09-21,3.4091,3.4677,3.3240,3.3251,71525200
2011-09-22,3.1953,3.1999,3.0458,3.1056,131463200
2011-09-23,3.0872,3.2596,3.0688,3.1700,101144000
2011-09-26,3.2091,3.2183,3.0344,3.1769,97212400
2011-09-27,3.2573,3.2849,3.1562,3.1815,78138800
2011-09-28,3.1884,3.2688,3.0344,3.0849,123653200
2011-09-29,3.1401,3.1930,2.9309,3.0091,86641600
2011-09-30,2.9608,2.9769,2.8711,2.8757,67778400
2011-10-03,2.8390,2.9286,2.7148,2.7148,94989600
2011-10-04,2.6470,2.9654,2.6367,2.9654,136154800
2011-10-05,2.9585,3.0987,2.8987,3.0711,85670800
2011-10-06,3.0872,3.2022,3.0826,3.1930,77319200
2011-10-07,3.2068,3.3010,3.1401,3.2527,80697600
2011-10-10,3.3079,3.3976,3.3010,3.3976,53437600
2011-10-11,3.3700,3.4251,3.3493,3.3608,81608000
2011-10-12,3.4251,3.4274,3.3562,3.3585,61206400
2011-10-13,3.3424,3.5608,3.3332,3.5539,85483200
2011-10-14,3.6159,3.6527,3.5263,3.6136,70245200
2011-10-17,3.5723,3.5723,3.4159,3.4343,61178000
2011-10-18,3.4159,3.5677,3.3953,3.5585,59091600
2011-10-19,3.5631,3.6251,3.4769,3.4872,55756800
2011-10-20,3.3930,3.4068,3.1815,3.3125,99030800
2011-10-21,3.3539,3.4091,3.2734,3.3286,62842800
2011-10-24,3.3424,3.5056,3.3355,3.4527,53525600
2011-10-25,3.4045,3.4320,3.3148,3.3217,57799600
2011-10-26,3.3861,3.4045,3.2642,3.3608,50311600
2011-10-27,3.4849,3.5401,3.4068,3.5056,57773200
2011-10-28,3.4757,3.6182,3.4665,3.5861,49015600
2011-10-31,3.4711,3.4918,3.4022,3.4022,51998400
2011-11-01,3.2780,3.2872,3.1999,3.2320,79082400
2011-11-02,3.2642,3.2803,3.1102,3.1757,96160800
2011-11-03,3.2114,3.3746,3.1263,3.3677,74937200
2011-11-04,3.3378,3.4182,3.2849,3.4068,65484000
2011-11-07,3.3815,3.4389,3.3102,3.3884,61353600
2011-11-08,3.4320,3.4872,3.3769,3.4665,54972800
2011-11-09,3.3861,3.4297,3.2780,3.2918,53224400
2011-11-10,3.3723,3.4068,3.2435,3.3263,99048400
2011-11-11,3.4205,3.4711,3.2343,3.4435,175156000
2011-11-14,3.4435,3.4780,3.3677,3.3769,50029200
2011-11-15,3.3447,3.4447,3.3355,3.4205,50566000
2011-11-16,3.3562,3.4458,3.3401,3.3516,51242000
2011-11-17,3.3447,3.3539,3.1723,3.2320,65750400
2011-11-18,3.2504,3.2504,3.1665,3.2022,50135200
2011-11-21,3.1516,3.3953,3.1033,3.3631,133078800
2011-11-22,3.3999,3.4849,3.3803,3.4665,128748000
2011-11-23,3.4297,3.4550,3.3171,3.3194,82534000
2011-11-25,3.2757,3.3516,3.2183,3.2275,40662000
2011-11-28,3.3332,3.4596,3.3332,3.4091,69061600
2011-11-29,3.4045,3.4711,3.3723,3.4274,62344000
2011-11-30,3.5309,3.6021,3.5010,3.5930,73032400
2011-12-01,3.5631,3.6458,3.5470,3.6366,52976000
2011-12-02,3.6757,3.6895,3.5792,3.6136,54646400
2011-12-05,3.6734,3.6780,3.5286,3.5585,64469600
2011-12-06,3.5792,3.5860,3.4711,3.5079,57383200
2011-12-07,3.4849,3.5125,3.4137,3.4872,51001600
2011-12-08,3.4527,3.5102,3.3654,3.3769,49148800
2011-12-09,3.3516,3.4527,3.3045,3.4251,55584000
2011-12-12,3.3516,3.3654,3.2780,3.3401,57320800
2011-12-13,3.3838,3.4251,3.2275,3.2481,51659600
2011-12-14,3.2206,3.2389,3.0872,3.1217,63602000
2011-12-15,3.1746,3.1953,3.0872,3.0941,43514800
2011-12-16,3.1194,3.1792,3.0918,3.1056,61911600
2011-12-19,3.1194,3.1562,3.0137,3.0240,46327600
2011-12-20,3.0941,3.2068,3.0941,3.1953,44520800
2011-12-21,3.1769,3.2114,3.0918,3.1539,54842400
2011-12-22,3.1631,3.2987,3.1631,3.2884,57656000
2011-12-23,3.3056,3.3102,3.2297,3.2573,24894800
2011-12-27,3.2435,3.2826,3.2229,3.2320,19571200
2011-12-28,3.2320,3.2385,3.1493,3.1516,23396000
2011-12-29,3.1838,3.2183,3.1378,3.2114,21111200
2011-12-30,3.1999,3.2343,3.1815,3.1861,18695600
2012-01-03,3.2872,3.3102,3.2206,3.2275,46804400
2012-01-04,3.2275,3.2780,3.1999,3.2642,34737200
2012-01-05,3.2481,3.3976,3.2343,3.3815,56354800
2012-01-06,3.3792,3.3815,3.3033,3.3424,53325200
2012-01-09,3.3447,3.4068,3.3194,3.3424,50824400
2012-01-10,3.3930,3.3953,3.3056,3.3286,54632800
2012-01-11,3.2987,3.3286,3.2481,3.2619,48427200
2012-01-12,3.2688,3.2711,3.1700,3.2412,65236400
2012-01-13,3.2183,3.2252,3.1401,3.1562,50430000
2012-01-17,3.2045,3.2045,3.1033,3.1079,62717600
2012-01-18,3.1677,3.2389,3.1504,3.2137,63267600
2012-01-19,3.2412,3.3033,3.2068,3.2987,60831200
2012-01-20,3.2941,3.3332,3.2573,3.2688,54627200
2012-01-23,3.2711,3.3608,3.2297,3.3585,56279200
2012-01-24,3.3355,3.4481,3.3332,3.4343,73092000
2012-01-25,3.3424,3.4228,3.2458,3.4137,127415200
2012-01-26,3.4642,3.5033,3.3631,3.3815,79967200
2012-01-27,3.3608,3.4458,3.3332,3.4274,44999600
